iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,selection_strategy,tag,X,Z,gls_iter,gls_improve
2,iDR,False,0.008968,0.010538959472999999,5,5,1000,608,0.200798,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
3,iDR,False,0.008968,0.010538959472999999,5,5,1000,585,0.202185,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
4,TID,False,0.008968,0.010538959472999999,5,5,1000,886,0.195688,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
5,iDR,False,0.008968,0.010538959472999999,5,5,1000,597,0.190324,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
6,iDR,False,0.008968,0.010538959472999999,5,5,1000,612,0.196343,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
7,iDR,False,0.008968,0.010538959472999999,5,5,1000,594,0.193102,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
8,iDR,False,0.008968,0.010538959472999999,5,5,1000,612,0.194427,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
9,iDR,False,0.008968,0.010538959472999999,5,5,1000,605,0.195504,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
10,TID,False,0.008968,0.010538959472999999,5,5,1000,907,0.191665,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",77,False
0,TID,False,0.009175,0.010538959472999999,5,5,1000,905,0.193934,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
1,TID,False,0.009175,0.010538959472999999,5,5,1000,901,0.196434,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
2,TID,False,0.009175,0.010538959472999999,5,5,1000,878,0.187492,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
3,idID,False,0.009175,0.010538959472999999,5,5,1000,71,0.156466,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
4,iDR,False,0.009175,0.010538959472999999,5,5,1000,621,0.193841,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
5,iDR,False,0.009175,0.010538959472999999,5,5,1000,617,0.209535,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
6,TID,False,0.009175,0.010538959472999999,5,5,1000,882,0.194986,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
7,idID,False,0.009175,0.010538959472999999,5,5,1000,78,0.158401,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
8,TID,False,0.009175,0.010538959472999999,5,5,1000,888,0.187333,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
9,iDR,False,0.009175,0.010538959472999999,5,5,1000,566,0.192814,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
10,idID,False,0.009175,0.010538959472999999,5,5,1000,65,0.149275,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",78,False
0,idID,False,0.009392,0.010538959472999999,5,5,1000,75,0.152003,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
1,TID,False,0.009392,0.010538959472999999,5,5,1000,890,0.198599,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
2,TID,False,0.009392,0.010538959472999999,5,5,1000,890,0.197858,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
3,idID,False,0.009392,0.010538959472999999,5,5,1000,70,0.161264,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
4,idID,False,0.009392,0.010538959472999999,5,5,1000,70,0.151813,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
5,idID,False,0.009392,0.010538959472999999,5,5,1000,67,0.148931,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
6,idID,False,0.009392,0.010538959472999999,5,5,1000,64,0.154149,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
7,TID,False,0.009392,0.010538959472999999,5,5,1000,893,0.19569,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
8,idID,False,0.009392,0.010538959472999999,5,5,1000,65,0.153377,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
9,idID,False,0.009392,0.010538959472999999,5,5,1000,70,0.153325,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
10,iDR,False,0.009392,0.010538959472999999,5,5,1000,575,0.197403,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",79,False
0,TID,False,0.009619,0.010538959472999999,5,5,1000,894,0.186785,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
1,idID,False,0.009619,0.010538959472999999,5,5,1000,65,0.158367,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
2,iDR,False,0.009619,0.010538959472999999,5,5,1000,584,0.189142,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
3,idID,False,0.009619,0.010538959472999999,5,5,1000,61,0.154351,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
4,idID,False,0.009619,0.010538959472999999,5,5,1000,60,0.149125,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
5,iDR,False,0.009619,0.010538959472999999,5,5,1000,602,0.197451,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
6,TID,False,0.009619,0.010538959472999999,5,5,1000,903,0.189965,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
7,idID,False,0.009619,0.010538959472999999,5,5,1000,55,0.162203,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
8,iDR,False,0.009619,0.010538959472999999,5,5,1000,582,0.189943,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
9,idID,False,0.009619,0.010538959472999999,5,5,1000,79,0.157255,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
10,iDR,False,0.009619,0.010538959472999999,5,5,1000,575,0.18895,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",80,False
0,TID,True,0.009776,0.010573329473,5,5,1000,893,0.193282,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
1,TID,False,0.009776,0.010573329473,5,5,1000,907,0.196335,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
2,idID,False,0.009776,0.010573329473,5,5,1000,54,0.151876,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
3,iDR,False,0.009776,0.010573329473,5,5,1000,597,0.183619,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
4,TID,False,0.009776,0.010573329473,5,5,1000,885,0.190392,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
5,idID,False,0.009776,0.010573329473,5,5,1000,70,0.157188,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
6,iDR,False,0.009776,0.010573329473,5,5,1000,588,0.183573,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
7,TID,False,0.009776,0.010573329473,5,5,1000,873,0.209357,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
8,idID,False,0.009776,0.010573329473,5,5,1000,66,0.161952,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
9,iDR,False,0.009776,0.010573329473,5,5,1000,586,0.197976,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
10,iDR,False,0.009776,0.010573329473,5,5,1000,605,0.205026,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
11,iDR,False,0.009776,0.010573329473,5,5,1000,602,0.206404,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 28]",81,False
0,TID,True,0.007895,0.010538959472999999,5,5,1000,880,0.213289,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
1,idID,False,0.007895,0.010538959472999999,5,5,1000,86,0.160738,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
2,iDR,False,0.007895,0.010538959472999999,5,5,1000,584,0.202648,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
3,TID,False,0.007895,0.010538959472999999,5,5,1000,899,0.208743,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
4,TID,False,0.007895,0.010538959472999999,5,5,1000,890,0.205097,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
5,TID,False,0.007895,0.010538959472999999,5,5,1000,898,0.210477,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
6,iDR,False,0.007895,0.010538959472999999,5,5,1000,577,0.198917,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
7,iDR,False,0.007895,0.010538959472999999,5,5,1000,584,0.19857,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
8,TID,False,0.007895,0.010538959472999999,5,5,1000,900,0.211513,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
9,iDR,False,0.007895,0.010538959472999999,5,5,1000,608,0.199369,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
10,iDR,False,0.007895,0.010538959472999999,5,5,1000,599,0.209189,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
11,iDR,False,0.007895,0.010538959472999999,5,5,1000,628,0.203622,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",82,False
0,idID,False,0.007895,0.010538959472999999,5,5,1000,59,0.155766,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
1,idID,False,0.007895,0.010538959472999999,5,5,1000,80,0.160706,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
2,idID,False,0.007895,0.010538959472999999,5,5,1000,63,0.160402,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
3,iDR,False,0.007895,0.010538959472999999,5,5,1000,594,0.206029,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
4,TID,False,0.007895,0.010538959472999999,5,5,1000,889,0.205433,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
5,iDR,False,0.007895,0.010538959472999999,5,5,1000,618,0.200184,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
6,idID,False,0.007895,0.010538959472999999,5,5,1000,70,0.165305,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
7,iDR,False,0.007895,0.010538959472999999,5,5,1000,607,0.191901,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
8,TID,False,0.007895,0.010538959472999999,5,5,1000,892,0.196646,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
9,TID,False,0.007895,0.010538959472999999,5,5,1000,889,0.204891,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
10,iDR,False,0.007895,0.010538959472999999,5,5,1000,581,0.189018,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",83,False
0,idID,False,0.008056,0.010538959472999999,5,5,1000,63,0.153301,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
1,iDR,False,0.008056,0.010538959472999999,5,5,1000,592,0.191581,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
2,TID,False,0.008056,0.010538959472999999,5,5,1000,894,0.195227,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
3,idID,False,0.008056,0.010538959472999999,5,5,1000,76,0.158241,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
4,idID,False,0.008056,0.010538959472999999,5,5,1000,74,0.15371,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
5,iDR,False,0.008056,0.010538959472999999,5,5,1000,607,0.194789,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
6,iDR,False,0.008056,0.010538959472999999,5,5,1000,574,0.194904,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
7,iDR,False,0.008056,0.010538959472999999,5,5,1000,606,0.19807,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
8,iDR,False,0.008056,0.010538959472999999,5,5,1000,618,0.191697,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
9,iDR,False,0.008056,0.010538959472999999,5,5,1000,598,0.192485,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
10,iDR,False,0.008056,0.010538959472999999,5,5,1000,593,0.193034,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",84,False
0,TID,False,0.008224,0.010538959472999999,5,5,1000,891,0.198896,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
1,iDR,False,0.008224,0.010538959472999999,5,5,1000,602,0.19843,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
2,iDR,False,0.008224,0.010538959472999999,5,5,1000,605,0.187784,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
3,TID,False,0.008224,0.010538959472999999,5,5,1000,907,0.205005,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
4,idID,False,0.008224,0.010538959472999999,5,5,1000,59,0.149657,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
5,TID,False,0.008224,0.010538959472999999,5,5,1000,895,0.200647,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
6,iDR,False,0.008224,0.010538959472999999,5,5,1000,595,0.192874,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
7,idID,False,0.008224,0.010538959472999999,5,5,1000,69,0.169024,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
8,idID,False,0.008224,0.010538959472999999,5,5,1000,67,0.165536,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
9,idID,False,0.008224,0.010538959472999999,5,5,1000,77,0.151779,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
10,idID,False,0.008224,0.010538959472999999,5,5,1000,60,0.156446,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",85,False
0,idID,False,0.008398,0.010538959472999999,5,5,1000,62,0.146693,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
1,TID,False,0.008398,0.010538959472999999,5,5,1000,893,0.200791,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
2,iDR,False,0.008398,0.010538959472999999,5,5,1000,587,0.204312,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
3,idID,False,0.008398,0.010538959472999999,5,5,1000,79,0.170493,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
4,iDR,False,0.008398,0.010538959472999999,5,5,1000,605,0.203627,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
5,iDR,False,0.008398,0.010538959472999999,5,5,1000,590,0.20661,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
6,iDR,False,0.008398,0.010538959472999999,5,5,1000,599,0.206109,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
7,idID,False,0.008398,0.010538959472999999,5,5,1000,80,0.159873,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
8,TID,False,0.008398,0.010538959472999999,5,5,1000,884,0.208118,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
9,iDR,False,0.008398,0.010538959472999999,5,5,1000,584,0.199928,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
10,idID,False,0.008398,0.010538959472999999,5,5,1000,54,0.161199,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",86,False
0,idID,False,0.00858,0.010538959472999999,5,5,1000,60,0.202987,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
1,idID,False,0.00858,0.010538959472999999,5,5,1000,80,0.167849,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
2,iDR,False,0.00858,0.010538959472999999,5,5,1000,578,0.206829,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
3,idID,False,0.00858,0.010538959472999999,5,5,1000,62,0.164878,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
4,idID,False,0.00858,0.010538959472999999,5,5,1000,64,0.164979,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
5,TID,False,0.00858,0.010538959472999999,5,5,1000,888,0.204644,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
6,TID,False,0.00858,0.010538959472999999,5,5,1000,891,0.212014,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
7,TID,False,0.00858,0.010538959472999999,5,5,1000,881,0.205355,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
8,idID,False,0.00858,0.010538959472999999,5,5,1000,78,0.164727,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
9,iDR,False,0.00858,0.010538959472999999,5,5,1000,583,0.205285,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
10,TID,False,0.00858,0.010538959472999999,5,5,1000,904,0.202811,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",87,False
0,idID,False,0.00877,0.010538959472999999,5,5,1000,82,0.164172,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",88,False
1,iDR,False,0.00877,0.010538959472999999,5,5,1000,579,0.204438,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",88,False
2,iDR,False,0.00877,0.010538959472999999,5,5,1000,618,0.206521,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",88,False
3,TID,False,0.00877,0.010538959472999999,5,5,1000,896,0.203247,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",88,False
4,TID,False,0.00877,0.010538959472999999,5,5,1000,887,0.201842,100,1000,0.1,0.001,5,15,random,random,gls,"[0.959024, 0.010011, 0.010344, 0.010621, 0.01]","[4, 10, 25, 27, 30]",88,False
